"","ENSG00000007402","ENSG00000078399","ENSG00000080293","ENSG00000087086","ENSG00000089225","ENSG00000092054","ENSG00000096088","ENSG00000100433","ENSG00000110786","ENSG00000112175","ENSG00000112494","ENSG00000113296","ENSG00000116745","ENSG00000118526","ENSG00000121075","ENSG00000122852","ENSG00000123243","ENSG00000125414","ENSG00000125798","ENSG00000126233","ENSG00000127080","ENSG00000127241","ENSG00000131400","ENSG00000136352","ENSG00000136546","ENSG00000137675","ENSG00000137804","ENSG00000138944","ENSG00000139988","ENSG00000140465","ENSG00000141161","ENSG00000142661","ENSG00000143631","ENSG00000146839","ENSG00000152582","ENSG00000159708","ENSG00000159871","ENSG00000162892","ENSG00000163075","ENSG00000163380","ENSG00000163394","ENSG00000163463","ENSG00000164265","ENSG00000165762","ENSG00000166317","ENSG00000166448","ENSG00000166589","ENSG00000167107","ENSG00000168079","ENSG00000168484","ENSG00000168530","ENSG00000168878","ENSG00000169035","ENSG00000170423","ENSG00000171403","ENSG00000171557","ENSG00000171885","ENSG00000171954","ENSG00000178175","ENSG00000179240","ENSG00000179477","ENSG00000180209","ENSG00000180660","ENSG00000183607","ENSG00000184937","ENSG00000185303","ENSG00000185739","ENSG00000196581","ENSG00000197901","ENSG00000198203","ENSG00000204361","ENSG00000214140","ENSG00000224127","ENSG00000224149","ENSG00000229415","ENSG00000229526","ENSG00000233101","ENSG00000248801","ENSG00000255399","ENSG00000261213","ENSG00000275896","ENSG00000283175","ENSG00000283907","cg00327072","cg00348900","cg00646731","cg02004641","cg02021485","cg02102533","cg02105519","cg02248486","cg02422694","cg02916332","cg03124636","cg04460185","cg04499325","cg04697946","cg04863892","cg05050858","cg05453337","cg05471296","cg05487507","cg05740106","cg05743885","cg05996795","cg06055873","cg06103624","cg06651376","cg07302069","cg07438617","cg07858113","cg08398691","cg08705647","cg08940169","cg09017619","cg09197492","cg09646197","cg09825979","cg10089145","cg10303978","cg10474350","cg10996039","cg11423130","cg11724970","cg11849086","cg12196573","cg12232308","cg12444736","cg13337949","cg13717446","cg13789775","cg13858136","cg14359292","cg14400030","cg14809191","cg15241499","cg15320272","cg15565065","cg15797110","cg16082877","cg16326123","cg16561266","cg16617518","cg16872560","cg17147526","cg17470674","cg17496661","cg17504135","cg18103150","cg18261462","cg19153763","cg19177125","cg19585103","cg19759481","cg19800670","cg20293594","cg20293609","cg20591728","cg20747380","cg20749769","cg20780811","cg21299458","cg22623133","cg23173688","cg23194776","cg23432345","cg23440816","cg23452969","cg24033224","cg24121069","cg24439713","cg24704287","cg25228995","cg25408237","cg25637829","cg25828346","cg26292895","cg27318546","cg27391627","cg27508551","cancersite"
"TCGA-XC-AA0X-01A",1177,8,386,131918,117,2,3706,6,7,143,93,159,17,67,176,72968,801,2,146,58,922,105,8080,1642,443,1,8,147,155,54,2,15,1016,11,310,90,398,20,224,13,0,300,3594,0,6,163,10,788,182,83930,0,196227,1340,845,31,4426,2600,3113,105,159,1482,9,1,113,79,93486,10,31,0,933,1,76,0,0,658,14,65,247,97,0,804,1,27,0.987740179508666,0.711900782402767,0.85788846031192,0.0245744916424333,0.7505113575168,0.979265501364635,0.0139765731933968,0.623550125103023,0.252832316805125,0.573520057493577,0.0534387669158773,0.0307200906046248,0.213715501208616,0.732521251551754,0.635505351944796,0.759887842642445,0.987581331336225,0.342625318787601,0.640265388680326,0.978153527323936,0.251591903685471,0.135059141974425,0.569858014823026,0.8327503970247,0.943925420730664,0.308253910553985,0.307405671843367,0.0185167655977545,0.889209225471025,0.815898287131497,0.960099241602665,0.229063511328524,0.850915596872685,0.955329267898493,0.591435979835925,0.0994494950576444,0.911037389238932,0.196466926269041,0.730926644956255,0.85451953127201,0.651845080000376,0.0212171163813427,0.230910675209281,0.0435842448318634,0.701472112481319,0.0722378191673774,0.0185616499048182,0.239270659134592,0.66700364839512,0.255295410731839,0.897207106731729,0.146588865764036,0.155818387552909,0.748104200582415,0.38284747933276,0.237249655365128,0.0744268025112342,0.986642245541488,0.0235014430041768,0.136984425437232,0.107084989213716,0.901042977060317,0.899497009022325,0.965335840290473,0.848689763756812,0.932887369116535,0.177945738423307,0.232415682736592,0.644716409452131,0.217509847620182,0.416995546723918,0.898846617707229,0.234664083766561,0.927580901769818,0.964115055764068,0.542768399197668,0.042905498749027,0.280779011551953,0.262301716982271,0.200378185192939,0.712941039523683,0.932063256615342,0.219225056612287,0.893934047565488,0.263340909697111,0.894553918466355,0.967250402827434,0.868582998246808,0.295338263569724,0.784159405838262,0.871717508184472,0.306946411108874,0.887117260052384,0.879413056292472,0.0755002632729916,0.886891277789977,0.351819296309787,"lung"
"TCGA-77-7338-01A",543,25,412,190379,506,0,3911,34,3,308,156,152,2,71,263,69927,329,5,238,113,832,21,7383,550,349,6,8,454,161,3,11,367,319,3,317,24,75,41,225,18,0,129,9461,0,24,190,68,541,26,1925,0,160266,396,61,17,814,2891,240,92,90,432,8,6,28,47,108702,36,40,0,85,1,62,0,0,248,8,38,179,270,0,2360,0,200,0.982863958719606,0.698444692186203,0.777195179195692,0.192646638808775,0.768682044721902,0.806397649020669,0.121424525174341,0.239248096008464,0.0305422192590297,0.339819171615408,0.0476063954375194,0.0365400871613912,0.365880737099671,0.680924905795854,0.309775321388453,0.749688753583849,0.935192584229907,0.392476052894266,0.671836845010784,0.985689965593031,0.365931882594231,0.253426494283661,0.632205985940489,0.89390297319323,0.973215409449962,0.464819456779444,0.0137925748990682,0.0186285722672646,0.740942367085143,0.750880264409599,0.88450558721273,0.347402975827472,0.750746091412413,0.967145111597927,0.725533432902581,0.175485918460646,0.886358059854568,0.217936907203714,0.798411623723336,0.898634967615467,0.377797280596935,0.0223901892888909,0.373181790118464,0.047306360570611,0.583147334474445,0.0783575830987489,0.0218521444110319,0.0609503319401835,0.706602161620996,0.177430579178943,0.775769987628639,0.0986393466244768,0.0777878231581074,0.786679063795562,0.0124569468507541,0.343590040538846,0.0750235762108137,0.990267990715363,0.0136002692327267,0.224920690545471,0.0888841364180019,0.846146012931866,0.881715541902148,0.972866353565004,0.880432651263531,0.817447448497836,0.117625019863007,0.319188477050625,0.701276937121454,0.143682708814385,0.247059792364716,0.843244491536789,0.345854166412711,0.894546980589133,0.976526268705341,0.496054667831062,0.0922300470317743,0.285368984444955,0.301506950767869,0.290187443015126,0.658764034510524,0.972940513608514,0.251110047042425,0.935218473805392,0.176744463160888,0.765024545528863,0.980699292164141,0.848563317386797,0.312071849049314,0.803728432698333,0.903293797488884,0.50581000408742,0.898904365513351,0.785940313713401,0.0496902083566767,0.866404109897739,0.445945215700695,"lung"
"TCGA-85-A510-01A",258,6,165,127764,601,0,148,10,8,96,84,928,0,48,184,18039,267,1,1623,0,146,121,3138,29570,223,3,33,39,75,1,5,9,7,3,622,100,184,15,133,2,1,210,326,0,26,116,2,2737,367,3316,0,54231,11,3,1,194,1722,14,38,920,2,17,15,111,10,28071,24,1,1,867,3,15,0,0,7472,0,292,75,105,0,75,0,54,0.985848412220089,0.697570862045555,0.448614570612061,0.0364476796206667,0.844072118249938,0.936335512277404,0.0340484522692742,0.23932814525538,0.04086817383454,0.345158078681483,0.0645121032547576,0.0376370353381344,0.0939686464046818,0.493329477942006,0.210845813528523,0.866573400640283,0.58537270413373,0.0576185425050448,0.449836404628989,0.983316440572607,0.0546385146914138,0.150197708547838,0.699947132483159,0.590339724241503,0.930307520801486,0.0298841218804637,0.023982333220915,0.0357376166240487,0.832556095236417,0.428041671097439,0.619594726214049,0.0318077032049432,0.567818816438942,0.803160576572804,0.798009290534983,0.185197520602119,0.886694554824307,0.0355978552613949,0.89170314878423,0.934017043121733,0.366930112402629,0.0314034442087178,0.102375640260425,0.0859933481227972,0.482345831322655,0.101585343590759,0.0313926954241891,0.0488183728953438,0.703132856075479,0.443432118825067,0.86183019090901,0.119066909708707,0.0622492975470768,0.790964908957446,0.0240872775456663,0.0516804509160597,0.110495329407501,0.985303791817414,0.0174874542103743,0.17772735443858,0.0965483195401349,0.836904223156333,0.572445207288425,0.964067146757521,0.852433903351074,0.835095124407302,0.115268782254523,0.100452376469845,0.898000069184014,0.144447184012057,0.210391786757474,0.936574291670977,0.036656300362934,0.977347848749784,0.96263818237388,0.519193012967458,0.090117068122039,0.212352670247887,0.656314492987497,0.0380623869607398,0.725209380104031,0.590407395525336,0.0302671082967642,0.841946612940799,0.318904684307028,0.903395245316563,0.97555450073451,0.920780997617731,0.422622574333729,0.52549153932236,0.865355799172457,0.621215499108908,0.913481660575515,0.512698194726896,0.0548882754058166,0.910375042284442,0.0809160120731667,"lung"
"TCGA-77-A5G6-01A",607,34,118,107003,393,33,251,4,6,595,2,92,3,39,1946,25685,160,0,50,0,231,133,1790,332,136,0,7,5,20,2,2,49,33,0,564,20,91,4,94,13,33,142,2331,0,9,53,2,811,3,6428,1,46723,8,103,15,435,1264,18,21,291,11,8,1,56,30,36121,11,91,0,51,1,33,0,0,131,0,10,105,127,0,16,5,195,0.987708065313898,0.794103196897567,0.851003853681419,0.0255229591618694,0.889125358385535,0.949849310592948,0.0215703946260424,0.43347307065284,0.652983543570746,0.436407185560005,0.0493007490240056,0.0326703985847482,0.0722540788952221,0.737687343413896,0.455018729868119,0.883169949684088,0.951650138136763,0.789414892674041,0.775513227258885,0.984388765845295,0.693170188309412,0.13048045316755,0.78572627212168,0.909712810732256,0.973055736692138,0.916457618594444,0.772491470563474,0.0187210539651348,0.959115871357695,0.746886027859252,0.89657473987648,0.761811808404783,0.931906707613837,0.971946589352499,0.863713216734692,0.133030596311884,0.963839632847692,0.652946069934395,0.865887005042864,0.967818327082857,0.581596287199029,0.0305169027010035,0.743880930008792,0.0371021694769978,0.825700209569773,0.08987105478065,0.024334450877294,0.695803398792875,0.684180225943253,0.106769728934156,0.919695931542509,0.0822734434861364,0.0933626762279617,0.838421540078998,0.671877495431406,0.797190697463126,0.0424447367820228,0.988886155784584,0.0292177791649538,0.105040368795636,0.0436087277041291,0.943469747395962,0.940521193823554,0.97562848588089,0.940705398684215,0.933529076303658,0.0597186220606756,0.62850944910866,0.83088430048259,0.0700613513838905,0.396274878982879,0.94537282479123,0.782026233543416,0.968287309913288,0.980581574642138,0.755034012357128,0.126171091240475,0.190939307294263,0.727250577312632,0.662963146111001,0.831806250205608,0.975744925230771,0.697712515536073,0.922501348532624,0.198008818646096,0.918857938754416,0.977413818293031,0.921238323546269,0.27275836765516,0.95770990854801,0.909739494692033,0.0970655512712009,0.936017112656639,0.840494645894355,0.0802431389634673,0.967329397522911,0.724019379594752,"lung"
"TCGA-56-8309-01A",740,16,250,172716,458,10,9594,8,2,141,0,200,0,112,312,47177,442,2,155,0,283,1322,4825,1378,533,13,13,167,3,15,14,9,10,0,602,66,204,23,168,16,4,186,3234,2,4,210,8,2094,4,13403,1,146858,1,12,2,23,1494,19,213,495,7,14,2,81,48,92155,385,1921,0,355,1,188,0,0,312,0,25,88,275,0,388,31,156,0.97520953803248,0.760201507585806,0.780335084733948,0.0330850045440532,0.783533351013795,0.836488974609727,0.0481026723705391,0.62293266158287,0.212157475585948,0.543210397603943,0.0843678587851785,0.0575215179574296,0.114730376952773,0.731714508673905,0.616558929561356,0.871588656996649,0.916544703325851,0.416147809273929,0.55795447750523,0.978532535197845,0.384135955305243,0.189397161430065,0.566233100282058,0.886685952747718,0.968989927999397,0.523966341405998,0.0530484191273345,0.0257286852763845,0.913792417981611,0.871356270023403,0.913965736193156,0.412727288144763,0.783829825456979,0.974691222468462,0.759536119834424,0.194434174543438,0.851085413749661,0.376674524270799,0.801880944149797,0.922771929200081,0.647313984420809,0.0327307691340968,0.369251133504773,0.0753897335700171,0.635220755934337,0.11516337245092,0.030094183370446,0.0743648145326459,0.740517257918962,0.299278354058193,0.870203373831063,0.15408532938083,0.146284662533872,0.902838942912039,0.425784471228588,0.408837693279465,0.153991192816028,0.987877976919805,0.0175161068491139,0.227815843029498,0.14248428667846,0.705871091310759,0.790933479325552,0.954520244324898,0.922459334814848,0.907611384478006,0.231233062091275,0.322972582580464,0.595962254663203,0.228099067495343,0.584584187567729,0.882616505921755,0.425365296237417,0.945635130906521,0.956446187138969,0.607052677404519,0.122874542259214,0.195249127357344,0.416901505779061,0.3293776092859,0.683434407310164,0.936481014782564,0.340075967023769,0.880207094884806,0.242410103714561,0.75340104353242,0.972834638704472,0.86399358506787,0.239407962759657,0.931573870190683,0.854682818943235,0.148760535262354,0.948814810507631,0.775905956867711,0.0733669547108017,0.934513646516694,0.418938482902689,"lung"
"TCGA-77-A5G1-01A",513,12,327,172146,207,2,466,58,1,177,3,69,0,98,189,38514,222,2,248,1,340,34,4284,812,242,1,7,267,193,10,10,659,28,0,146,22,2311,40,202,26,0,132,3586,0,17,111,7,1687,30,17758,0,113980,5273,28,19,1402,2321,742,42,82,53,3,0,54,68,74018,25,507,0,193,0,24,0,0,250,1,20,249,121,1,1628,1,52,0.987042149004233,0.656955106557737,0.790507845713626,0.0619323095550945,0.796428294990727,0.964599311185277,0.073631965716606,0.701601160740507,0.0441214515577099,0.6256620830092,0.0894350139365202,0.0350531414045336,0.0845996723459967,0.686537368370368,0.71152495920378,0.781405904433025,0.968255285969602,0.06895893167311,0.669383541467051,0.845209687216578,0.0876687234027783,0.352177813331115,0.516796317178878,0.856208553281124,0.959176535424112,0.0358600169534021,0.0237504267680672,0.0268943476947865,0.730539555668291,0.793711755035869,0.890323730299989,0.0443127216175355,0.715678649807497,0.951391085262274,0.729005603258323,0.20004790078131,0.906444680988077,0.0487747256580881,0.768774726585162,0.893467638580417,0.692870656949626,0.0346477346553679,0.11383865660039,0.0722572493584555,0.6054689776758,0.114289089996126,0.0312068680259738,0.0563904167566381,0.731807552252288,0.425507133985339,0.790828683822511,0.126060940733825,0.116600287488874,0.778352465521071,0.0278683784075975,0.0772074887419972,0.157708542651153,0.989137268229729,0.0244350146560391,0.210162755959044,0.131188938413076,0.80633759256202,0.765559004179251,0.963511269544261,0.911486714034171,0.833198279735362,0.194218142380286,0.115340783069974,0.713279051826429,0.249450328927215,0.644688045718382,0.836628788434495,0.0655313841730087,0.874243579321946,0.956743891667218,0.535844813018051,0.202112690101193,0.268502639674563,0.559538905558376,0.0373505104253028,0.665356901041792,0.964833309876739,0.038902704480827,0.838165854575766,0.312086596803113,0.741392489987561,0.977164731203168,0.811756171258583,0.40158989728636,0.852152113912408,0.772048675913184,0.383384663210941,0.890106714210955,0.763804513762463,0.0748634222502054,0.850726996696552,0.0901815003166458,"lung"
"TCGA-85-8354-01A",188,52,83,268356,96,0,213,0,1,41,1,37,3,28,74,13461,32,0,117,0,467,39,1054,165,37,0,32,7,23,30,1,9,236,35,269,30,60,30,42,7,0,332,1005,0,0,7,22,804,2,6675,0,26310,273,30,33,40,404,22,27,358,139,5,132,13,11,20234,5,1,0,69,0,26,0,0,53,12,28,74,34,0,56,1,551,0.980715236116836,0.771761687205852,0.852917548187774,0.0252826821103606,0.857039070530628,0.952929418315029,0.0167275999912482,0.52188119234012,0.357559072924791,0.593260052080333,0.0482476963324223,0.0330909693349978,0.0831196911533609,0.794345183169401,0.639644476324674,0.859689083937309,0.943924574659681,0.044611813759471,0.820145512579397,0.97816095387695,0.0658631344403677,0.105976944353653,0.811790434379724,0.956058686996217,0.973818293775701,0.0225926378736981,0.501486301952901,0.0215300106262193,0.791108075268181,0.908750676156511,0.965987253757127,0.0235040747595837,0.887859175692301,0.855098538215328,0.889315518370379,0.109217701214177,0.845393580629718,0.0313978893560979,0.918182282634002,0.955188898104922,0.622867241635421,0.0860243177143224,0.0731338822988825,0.0471509829444412,0.765215230405929,0.108869968825939,0.0210126934172318,0.366307961276411,0.842705184995271,0.073308570121218,0.913587615666588,0.0926838196970285,0.0800157976138318,0.888595992799613,0.528836471197747,0.0387997876340751,0.0468448798264686,0.982008233075316,0.0147174570271439,0.113146059799382,0.0674485288216617,0.884263886473061,0.916817437172122,0.967406848612166,0.948808362842065,0.96174145822472,0.0623236876881458,0.0915442246124717,0.846678562875656,0.0664418136539002,0.526136976655026,0.932166815897113,0.0422650242427948,0.988762064679719,0.973255728662847,0.788202830020473,0.0436746266848384,0.507170531015749,0.236513043170541,0.0235547673316277,0.868580358865759,0.97516770862785,0.0236498146115198,0.944368127512161,0.168542717308052,0.930023196292859,0.972455155962569,0.912278171695358,0.122957686768213,0.949671456517715,0.932933064573522,0.642973458794343,0.940449920681664,0.893068041868173,0.0512599527593635,0.946201996440706,0.0421013443055102,"lung"
"TCGA-22-5473-01A",350,28,173,318386,312,0,592,1,1,108,4,47,3,32,401,98827,58,6,185,10,831,30,6970,664,117,2,6,68,11,2,3,30,111,34,248,18,109,39,134,9,0,59,23664,0,15,143,0,765,6,63,1,157250,132,42,8,221,1688,50,28,155,110,7,0,13,170,234046,10,9,0,56,1,81,0,0,335,6,45,97,166,0,713,0,451,0.983666845006155,0.76165586158195,0.765912090376417,0.0239330278932256,0.780397598736735,0.971076583090111,0.0212730013384446,0.11909942575942,0.402731216321506,0.279177380243701,0.0432924239385768,0.0516388579160725,0.0764509986824554,0.679467198018795,0.258981588206533,0.785210564348827,0.992253512539299,0.0402293736159693,0.741437263261359,0.987878049957902,0.0417048832288256,0.154987656243671,0.761156710757902,0.93855421644154,0.980623320689639,0.0213829544547629,0.540537615882093,0.0204468273922565,0.789483603293331,0.856773987430891,0.842416366615232,0.0131683272325362,0.795079564292681,0.971429651966187,0.745410423263272,0.178507416337916,0.632760361856858,0.0200495095225813,0.771695426965777,0.829875745176258,0.25097234433622,0.0272698307646133,0.0821769475776545,0.0451716435873323,0.365659908361455,0.0774565324055205,0.0179280496771235,0.379557840549149,0.774513125819303,0.0547126211485947,0.795057338978296,0.111437491482449,0.110425144087235,0.831259346589374,0.505315277031581,0.0467293296898141,0.0383613437589392,0.992312470114388,0.0168355870180185,0.281437980879876,0.087538483787407,0.868550609930287,0.863227588391085,0.976729380536605,0.926629295230925,0.845288842861048,0.0955388612260264,0.0845100179350607,0.816265631910188,0.124946463578626,0.114072917813259,0.925866727548354,0.0398832574943541,0.912445156717272,0.970539555921663,0.750675104556655,0.113898700716376,0.134614939153439,0.680550810797141,0.0224077392380386,0.879293902827679,0.984446962057423,0.0285833935952609,0.926217264518712,0.158499082526046,0.639195206642188,0.97154447183707,0.93821442372127,0.220007821519602,0.809141918085658,0.884504914990402,0.401062820646937,0.923453137353488,0.805450183937017,0.0564668931413733,0.866662675641809,0.0492644028305548,"lung"
"TCGA-63-A5MB-01A",1034,73,201,391959,208,0,861,4,5,86,58,268,0,54,199,43845,200,2,197,1,320,101,3683,398,109,2,16,131,26,8,9,12,168,29,1602,107,193,10,170,12,0,443,432,1,6,347,19,1011,164,20561,0,55072,78,73,4,191,1885,73,40,646,129,5,0,80,121,59697,19,171,0,138,2,58,0,1,205,3,74,105,82,1,40,6,105,0.965679145802311,0.903372190613011,0.887694966912608,0.0361759612272184,0.805399624434173,0.961048586354149,0.0273741195830067,0.484329549991768,0.398014129383388,0.524542212991676,0.662376473467549,0.0382799171638614,0.0845190647886054,0.63040478899749,0.478483718775678,0.867190994732301,0.934649742015828,0.749062505552248,0.776194304888108,0.983953198253745,0.637455103211302,0.176551280490051,0.740386274839144,0.904419220537799,0.956119283691726,0.865332273209574,0.513703501579395,0.732099847368465,0.884241161436514,0.89454365560681,0.922775811909472,0.756903920643867,0.876769430458027,0.969641251106324,0.817713277264049,0.149912453905802,0.972637258381767,0.712146119625686,0.853598857387558,0.931991262728758,0.568083849811343,0.027592262654863,0.686823234709265,0.775381737878945,0.810952135226828,0.717857127482863,0.0247118687468324,0.364736206265337,0.815416722204035,0.0829813427139982,0.838081423690172,0.0705678826914539,0.0701994491505096,0.877708577489133,0.496618643741984,0.72628328178758,0.255321427620111,0.987194340215054,0.0152383383427627,0.126258142544087,0.0857210707912241,0.887186901049181,0.882741386505672,0.959926075924269,0.880293524144216,0.906183356623043,0.0276104391490684,0.587634311581375,0.740813851554576,0.0583864094654104,0.444794083381868,0.913113747467013,0.73339860295257,0.966792601979046,0.976357900354507,0.43509460500949,0.0547251808388929,0.143838919259401,0.692956719365957,0.629057709098961,0.722156070434554,0.965049030116194,0.718082997063434,0.885322675858479,0.292412326164887,0.93005498233396,0.971040073288601,0.890566158792936,0.197950371133618,0.901359989113109,0.830488880541339,0.148212334528604,0.903647414277888,0.843625563615385,0.0691607527566899,0.947792777524263,0.679546921153179,"lung"
"TCGA-85-A511-01A",129,60,24,105655,601,0,18,85,7,229,3,129,3,48,145,539,142,4,13,7,348,41,137,18,185,4,10,109,12,0,5,29,86,6,1166,25,194,49,20,15,0,271,135,0,12,119,11,692,20,10,0,4105,207,55,11,1,46,19,16,531,71,12,2,0,98,988,8,26,1,60,2,88,0,1,6,9,83,7,312,0,124,3,149,0.949965790068368,0.693011198313013,0.753617345802495,0.0788614755417388,0.762973525621185,0.967035447275783,0.117709263367859,0.153130001392577,0.16240216196916,0.332120571325454,0.0435100392566403,0.0366269855548978,0.0978477775732867,0.445741484052887,0.298469980679349,0.655177060449567,0.983837931603165,0.142863506012731,0.684769853659685,0.983045597570323,0.117076509469487,0.32080741221476,0.576206043216503,0.932523310378919,0.960944228708516,0.0591906130231507,0.245339779124387,0.0219422602889424,0.561039976231,0.729579721831941,0.757054840034882,0.0835680814827817,0.77346704498997,0.959723392517756,0.707265285887083,0.178450655626184,0.821210150474376,0.112284399087629,0.692577914049284,0.822676958252232,0.420249378470854,0.0355975143586336,0.0533858065950304,0.0711910445357109,0.579201038343009,0.096825160467302,0.0407895970707318,0.171845896498409,0.702811801278349,0.12507918100193,0.732555276070757,0.13658979246668,0.0765068156180469,0.72610404787639,0.3595554027643,0.0893860175102237,0.149141076814889,0.986133635596061,0.0312981693544636,0.245687011537292,0.145875343382417,0.768080249430227,0.740099293504129,0.944020450054134,0.873614972097506,0.802532370672712,0.257854059977747,0.127639557928173,0.664256137810433,0.260357519485768,0.211466460989557,0.70965832081227,0.0829994015519725,0.961197675332474,0.971437117676807,0.520493392603685,0.0638917801773666,0.300093624966825,0.393001331159766,0.0330726900131664,0.506967160739816,0.973846316970506,0.108963653770923,0.918936826658125,0.129204630165927,0.772159087786845,0.961788443802925,0.729169799582049,0.156945346669137,0.89132170117526,0.91321391213163,0.325106064053219,0.908168316369623,0.798862226708369,0.106591757771632,0.810509930698289,0.06169216759757,"lung"
"TCGA-98-A539-01A",411,6,471,321207,167,0,515,40,0,136,9,44,3,50,138,32504,373,1,333,4,674,40,4553,542,160,0,29,104,118,17,14,32,176,29,69,62,111,104,196,14,0,350,3600,0,1,110,28,522,15,13791,0,135179,3150,21,100,2732,1723,112,60,63,9,5,0,58,57,46048,17,144,0,391,1,40,0,0,192,17,20,191,100,0,4718,0,52,0.964653448821016,0.584741726583167,0.773819495858347,0.0325724627404924,0.744911430169403,0.780662745838223,0.019935400896823,0.526920235343213,0.178575543011021,0.481089362110097,0.0549594155966494,0.0489508592337301,0.0704787879673856,0.574751454783807,0.697473422532862,0.748031956344339,0.856096607487248,0.435960159825973,0.655376385883426,0.983226479178431,0.34850328348331,0.403758619067382,0.554158072168063,0.846142752117559,0.927442322729629,0.459752651869635,0.262019679504433,0.0312762846076884,0.831127453445537,0.771944538471743,0.866842320759503,0.355338577880816,0.775879708933621,0.953598708847535,0.67379991105263,0.180523603343279,0.945722126781796,0.237245706577488,0.707390114327849,0.843963190762428,0.590831744472696,0.0299807374321646,0.394787998960805,0.078336072180678,0.664153429572609,0.104890232885877,0.0238727807519567,0.307066503621486,0.719442183178423,0.3210006603602,0.722179052346256,0.104702162504052,0.123418236878022,0.765340160574059,0.242064196242708,0.34581107149241,0.139076083221897,0.98287048509837,0.017623705863654,0.161367364205518,0.0997518947779376,0.867193484756453,0.892524184126648,0.956591171119386,0.782542409974448,0.768444031326812,0.175990243067316,0.314217067884108,0.680786228468058,0.190442785508359,0.480154996407299,0.732875585886017,0.321487508468049,0.903678994606989,0.953038445613221,0.544878437967389,0.176860525751432,0.237410403697586,0.630624640529464,0.350915646807444,0.620952609733336,0.94843962043782,0.2880598428635,0.81781166146453,0.213315168227578,0.803843895190837,0.935064284335867,0.777384783291072,0.241258797899022,0.809988869522149,0.676465276011158,0.35978625053948,0.89760961789464,0.794517140558333,0.0943413162837585,0.800822882251191,0.409772429621602,"lung"
"TCGA-77-8138-01A",317,8,288,304625,266,1,749,1,3,139,1,31,3,28,143,22133,334,2,500,23,138,5,4058,474,96,1,3,201,5,1,0,43,7,1,94,33,235,58,148,6,1,79,7956,0,6,125,1,1287,25,21,1,136963,836,29,10,973,785,5,38,78,3,7,1,5,13,27864,8,1,0,228,2,38,0,0,210,0,38,86,168,0,801,2,32,0.984427457806401,0.566273395990436,0.658312782569043,0.0431963320706145,0.675358490671649,0.974709882241585,0.0465534419022449,0.49327169568744,0.261986280331406,0.54456025105925,0.0332397082117004,0.0547035810453354,0.078818960669757,0.537745478809192,0.612000925653057,0.627949686454327,0.96745690229303,0.223604754300688,0.580887964807557,0.986883678723465,0.198279402111036,0.36747698655571,0.477651128716949,0.876670608988282,0.947442411676005,0.180466104351882,0.395658987193247,0.0188901041770334,0.564439991156603,0.569282304124572,0.698379174104623,0.168676885388602,0.696409519463454,0.954504394056885,0.612626545327692,0.23901232453008,0.735869527553429,0.187692971332421,0.633989448249376,0.656488660281528,0.62104700415676,0.0235485837077764,0.205118903221303,0.0505091509236975,0.503332971125143,0.0862145887316636,0.0262681730481308,0.237437083540703,0.603130999204244,0.424316091934141,0.583735149114313,0.14541885617269,0.0869012100091152,0.71934657804739,0.433703043998856,0.197417849155776,0.222297474741264,0.967716199977092,0.0276366346753686,0.263600688301888,0.0749066662415985,0.736586735656941,0.808451195565161,0.941293134116198,0.651892342637077,0.616915291001357,0.23003648738299,0.21672081095669,0.568071276076122,0.322954004675754,0.466207290057999,0.810464252152865,0.21401788043688,0.777708587827668,0.958416140801462,0.498024219029723,0.202259875488997,0.21407114258085,0.58545316340104,0.102934854417106,0.727908652928618,0.924596032345465,0.133518752023581,0.698327405575417,0.201977683304923,0.727249265305648,0.975841561692361,0.868884987320096,0.317689851438671,0.716083684676043,0.764290086439271,0.111418698362072,0.884687926129219,0.726411554496856,0.116470550874577,0.641876973956015,0.248103295643057,"lung"
